INT_KEY,X,Y,INTERSECTION_NAME,COUNT_COLLISIONS,COUNT_RELATED_STREETS,AVG_PVMT_CONDITION,AVG_SPEEDLIMIT,SIGNAL_TYPE,TRAFFIC_CIRCLE_EXISTS,ARTERIAL_CLASSIFICATION,COUNT_STOPSIGNS,COUNT_YEILDSIGNS,LIGHTPOLE_COUNT,LIGHTPOLE_AVG_HEIGHT,INTERSECTION_SUBAREA
25406,-122.370753053,47.670896302,11TH AVE NW AND NW 58TH ST,0,4,62.5,20,NONE,True,0,0,0,1,45,BLRD
163181,-122.354434352,47.665347649,PHINNEY AVE N AND PHINNEY WR AVE N,0,2,47,25,NONE,False,2,0,0,2,52.5,NW
29331,-122.311309312,47.625253995,16TH AVE E AND E ROY ST,0,4,15,20,NONE,True,0,0,0,1,28,E
29158,-122.324004807,47.618483388,BELMONT AVE E AND E DENNY WAY,5,3,29.333333333,23.333333333,NONE,False,2,1,0,1,45,E
36343,-122.342065889,47.708679731,STONE AVE N AND N 110TH ST,0,2,37.5,20,NONE,False,0,0,0,1,35,NW
31565,-122.304251788,47.583662343,22ND AVE S AND S WALKER ST,5,4,15.25,20,NONE,True,0,0,0,1,45,GRDWM
38285,-122.256736391,47.508373174,RENTON AVE S AND S PRENTICE N ST,2,2,96.5,25,NONE,False,2,1,0,0,0,SE
38352,-122.241082112,47.510990741,75TH AVE S AND RAINIER AVE S,4,3,71.666666667,23.333333333,NONE,False,1,1,0,2,47.5,SE
27818,-122.362272104,47.639596991,4TH AVE W AND W MCGRAW ST,1,4,57.75,22.5,NONE,False,3,2,0,1,50,MGNL-QA
32534,-122.310307557,47.571925007,LAFAYETTE AVE S AND S SPOKANE ST,1,3,72.666666667,23.333333333,NONE,False,2,0,0,1,40,GRDWM
23911,-122.378922934,47.681332861,17TH AVE NW AND NW 73RD ST,0,4,69.5,20,NONE,True,0,0,0,1,60,BLRD
575701,-122.37354659,47.656130204,13TH AVE W AND SHIP CANAL TRL,0,4,42,20,NONE,False,0,0,0,0,0,MGNL-QA
29284,-122.301179938,47.618924938,24TH AVE AND E DENNY WAY,2,3,11.333333333,20,NONE,False,0,0,0,1,50,CNTRL
33119,-122.317207769,47.549556100,AIRPORT WAY S AND S NEBRASKA ST,20,3,80,23.333333333,NONE,False,1,1,0,2,52.5,GRDWM
29870,-122.332950313,47.614521061,9TH AVE AND OLIVE WAY,27,4,63.25,25,CITY,False,1,0,0,5,205.8,DWNTN
37111,-122.363848624,47.702502672,7TH AVE NW AND NW 100TH PL,2,3,47,23.333333333,NONE,False,3,1,0,0,0,NW
36185,-122.290892417,47.725731953,35TH AVE NE AND NE 134TH ST,1,3,54.333333333,23.333333333,NONE,False,2,1,0,0,0,N
32888,-122.389768611,47.553930935,45TH AVE SW AND SW BRANDON ST,0,4,19.5,20,NONE,False,0,0,0,1,40,SW
31071,-122.376989312,47.580275878,36TH AVE SW AND SW OLGA ST,0,3,56.333333333,20,NONE,False,0,0,0,2,34,SW
24434,-122.320197079,47.683145651,8TH AVE NE AND NE 75TH ST,10,3,80.666666667,23.333333333,NONE,False,1,1,0,1,30,N
37831,-122.273906147,47.692425268,INVERNESS DR NE AND NE 88TH ST,0,3,57.333333333,20,NONE,False,0,0,0,1,14,NE
38356,-122.243808451,47.509658351,72ND AVE S AND S RYAN ST,0,3,37.333333333,20,NONE,False,0,0,0,1,47,SE
27738,-122.395715606,47.633760195,30TH AVE W AND W GARFIELD ST,0,4,49.25,20,NONE,False,0,0,0,1,19,MGNL-QA
31411,-122.294915688,47.586884648,29TH AVE S AND S GRAND ST,0,4,40.5,20,NONE,False,0,0,0,1,50,SE
25888,-122.29220842,47.675781823,33RD AVE NE AND NE 65TH ST,2,3,74,23.333333333,NONE,False,2,1,0,0,0,NE
28235,-122.317953036,47.639553305,11TH AVE E AND E LYNN ST,1,4,8.5,20,NONE,True,0,0,0,1,50,E
29845,-122.320750328,47.606468990,BROADWAY AND MINOR AVE,3,3,80.333333333,23.333333333,NONE,False,2,1,0,1,35,E
27890,-122.370199079,47.643634790,10TH AVE W AND W BOTHWELL ST,1,3,67,23.333333333,NONE,False,3,1,0,1,55,MGNL-QA
38004,-122.387058118,47.508286844,CALIFORNIA AVE SW AND SW 106TH ST,2,4,72.5,22.5,NONE,False,3,2,0,1,50,SW
30709,-122.29134549,47.590653136,32ND AVE S AND 32 UPPER AVE S,0,2,83,20,NONE,False,0,0,0,0,0,CNTRL
37975,-122.37911453,47.513738219,37TH AVE SW AND SW 100TH ST,1,4,63.25,22.5,NONE,False,3,2,0,1,50,SW
30982,-122.418155002,47.575972237,SW ADMIRAL WAY AND DEAD END,0,1,0,20,NONE,False,0,0,0,1,45,SW
36405,-122.346083672,47.708032692,WHITMAN AVE N AND N 109TH ST,2,4,32.5,20,NONE,False,0,0,0,1,45,NW
492923,-122.329966918,47.710776461,I5 SB COLLECTOR AND I5 SB NORTHGATE OFF RP,0,3,0,40,NONE,False,5,0,0,0,0,NW
164365,-122.282044358,47.533358681,IAGO PL S AND S HOLDEN ST,2,3,0,20,NONE,False,0,0,0,1,35,GRDWM
34199,-122.32019338,47.537223550,S OTHELLO ST AND DEAD END E,0,1,29,20,NONE,False,0,0,0,0,0,GRDWM
28709,-122.340953872,47.632271233,GALER ST AND WESTLAKE S AVE N,12,1,0,20,NONE,False,1,2,0,1,35,LKUN
526093,-122.257273618,47.675812561,PARK BOUNDARY AND NE 65TH ST,0,1,47,20,NONE,False,0,0,0,0,0,NE
589793,-122.339741462,47.624686861,9TH AVE N AND MERCER NR ST,12,2,92.5,25,CITY,False,1,0,0,0,0,LKUN
32870,-122.392303133,47.555642135,47TH AVE SW AND SW DAWSON ST,1,4,50.75,20,NONE,False,0,0,0,1,50,SW
25410,-122.368600744,47.670164245,9TH AVE NW AND NW 57TH ST,0,4,58.75,20,NONE,True,0,0,0,1,75,BLRD
37998,-122.380359907,47.510020212,38TH AVE SW AND SW 104TH ST,0,3,74.666666667,20,NONE,False,0,0,0,1,47,SW
31037,-122.380507385,47.583776982,BELVIDERE AVE SW AND FAIRMOUNT AVE SW,0,3,0,20,NONE,False,0,0,0,0,0,SW
38221,-122.248939127,47.511424045,S THAYER ST AND DEAD END,0,1,0,20,NONE,False,0,0,0,1,60,SE
33045,-122.338199573,47.549892627,S FIDALGO ST AND DEAD END 2,0,1,5,20,NONE,False,0,0,0,0,0,GRDWM
29387,-122.308831503,47.618509586,18TH AVE AND E DENNY WAY,2,3,11,20,NONE,True,0,0,0,1,45,CNTRL-E
25909,-122.293848134,47.672148562,31ST AVE NE AND NE 60TH E ST,2,1,0,20,NONE,False,0,0,0,1,47,NE
36985,-122.380028827,47.690599135,18TH AVE NW AND NW 85TH ST,6,4,75.25,22.5,NONE,False,2,2,0,1,50,BLRD
28208,-122.323416106,47.643186022,BOYLSTON AVE E AND E ROANOKE ST,17,4,32.75,23.75,CITY,False,2,0,0,1,40,LKUN
32683,-122.281817936,47.567903699,41ST AVE S AND S ANDOVER ST,1,4,82.5,20,NONE,False,0,0,0,1,50,SE
34165,-122.349328276,47.531914698,11TH AVE SW AND SW KENYON ST,6,4,56.75,20,NONE,False,0,0,0,1,55,DLRD
36439,-122.313982731,47.717611073,14TH AVE NE AND NE 123RD ST,2,4,90.25,20,NONE,True,0,0,0,1,50,N-NW
28612,-122.364536629,47.625864286,W ROY ST AND DEAD END 1,0,1,60,20,NONE,False,0,0,0,0,0,MGNL-QA
27490,-122.40359463,47.640250310,36TH AVE W AND MORLEY PL W,0,3,50.666666667,20,NONE,False,0,1,0,1,19,MGNL-QA
27906,-122.367610187,47.640706428,8TH AVE W AND W WHEELER ST,2,4,7.5,20,NONE,False,0,0,0,1,30,MGNL-QA
36247,-122.358167971,47.710540966,1ST AVE NW AND NW 112TH ST,5,3,28.666666667,20,NONE,False,0,0,0,1,45,NW
38458,-122.372750278,47.636276274,12TH AVE W AND DEAD END 2,0,2,32.5,20,NONE,False,0,0,0,0,0,MGNL-QA
28527,-122.282659211,47.634583506,39TH AVE E AND E BLAINE ST,0,4,71.25,20,NONE,False,0,0,0,1,45,E
36968,-122.377888439,47.692426515,16TH AVE NW AND NW 87TH ST,0,4,65.75,20,NONE,True,0,0,0,1,55,BLRD
26868,-122.344721814,47.652719655,ALBION PL N AND N 38TH ST,3,4,81.25,22.5,NONE,False,3,2,0,0,0,LKUN
34494,-122.27264853,47.532626401,48TH AVE S AND S CHICAGO ST,4,4,22.25,20,NONE,True,0,0,0,1,50,SE
30867,-122.288303864,47.578341009,S MCCLELLAN ST AND S MOUNT BAKER EB BV,4,2,60,25,NONE,False,2,3,0,2,37.5,SE
31354,-122.325973855,47.583976463,6TH AVE S AND S WALKER ST,0,4,18.75,22.5,NONE,False,2,2,0,0,0,GRDWM
26255,-122.288200716,47.661724446,37TH AVE NE AND NE BLAKELEY ST,0,2,37.5,20,NONE,False,0,0,0,1,35,NE
33782,-122.381909655,47.540174382,39TH AVE SW AND SW FRONTENAC ST,0,3,25,20,NONE,False,0,0,0,1,17,SW
24878,-122.269564861,47.675752348,54TH AVE NE AND NE 65TH ST,4,4,34.5,22.5,NONE,False,2,2,0,0,0,NE
38321,-122.267475222,47.506138718,53RD AVE S AND S BANGOR ST,0,3,84,23.333333333,NONE,False,2,1,0,1,70,SE
27102,-122.316694371,47.656875888,11TH AVE NE AND NE 41ST ST,3,4,97.75,20,NONE,False,0,1,0,1,0,NE
24170,-122.369386748,47.681439192,10TH AVE NW AND NW 73RD ST,3,4,72.5,20,NONE,False,0,0,0,1,35,BLRD
29998,-122.291316483,47.616428960,32ND AVE AND E OLIVE ST,0,4,40.75,20,NONE,True,0,0,0,1,40,CNTRL
28083,-122.349580716,47.642266073,4TH AVE N AND HALLADAY ST,1,4,35.25,20,NONE,False,0,0,0,1,70,MGNL-QA
35124,-122.320340771,47.523058358,10TH AVE S AND S HENDERSON ST,1,3,28,20,NONE,False,0,0,0,2,55,GRDWM
28635,-122.360628231,47.624598587,3RD AVE W AND W MERCER ST,13,4,38.25,25,CITY,False,1,0,0,3,49,MGNL-QA
36073,-122.304898647,47.733862881,23RD PL NE AND NE 145TH ST,2,3,63,26.666666667,NONE,False,1,1,0,1,60,N
31864,-122.385554129,47.570185814,42ND AVE SW AND SW CHARLESTOWN ST,4,4,45.75,20,NONE,False,0,0,0,0,0,SW
33498,-122.278485061,47.552662075,RAINIER AVE S AND S LUCILE ST,9,4,66.75,22.5,NONE,False,1,2,0,2,40,SE
32184,-122.33951106,47.574386957,EAST MARGINAL ER WAY S AND S HORTON ST,1,4,0,20,NONE,False,0,4,0,1,35,GRDWM
34621,-122.263448409,47.542468182,56TH AVE S AND S HOLLY ST,0,3,37.666666667,20,NONE,False,0,0,0,1,50,SE
28867,-122.354077455,47.627184437,ALOHA ST AND WARREN AVE N,3,4,7.5,20,NONE,False,0,0,0,1,50,MGNL-QA
35132,-122.320267799,47.522782029,10TH AVE S AND DEAD END 4,0,1,45,20,NONE,False,0,0,0,0,0,GRDWM
24590,-122.328276927,47.678310850,1ST AVE NE AND EAST GREEN LAKE WAY N,0,3,47.666666667,23.333333333,NONE,False,2,0,0,1,40,NW
29777,-122.321753901,47.612980904,SENECA ST AND E UNION ST,0,3,73.333333333,23.333333333,NONE,False,2,0,0,0,0,E
35906,-122.328879837,47.734094875,1ST AVE NE AND NE 145TH ST,65,2,34.5,30,CITY,False,1,0,0,2,62.5,NW
28321,-122.327116997,47.636766118,YALE AVE E AND E NEWTON ST,5,4,25,20,NONE,False,0,0,0,0,0,LKUN
31103,-122.388594312,47.590636630,45TH AVE SW AND SW ATLANTIC E ST,0,1,39,20,NONE,False,0,0,0,1,50,SW
36428,-122.31404256,47.71942296,14TH AVE NE AND NE 125TH ST,19,4,85.25,22.5,NONE,False,1,2,0,2,32.5,N-NW
31319,-122.321401941,47.575570539,AIRPORT WAY S AND S HANFORD ST,0,2,78,30,NONE,False,1,1,0,1,60,GRDWM
35987,-122.292433452,47.733752809,LAKE CITY WAY NE AND NE 145TH ST,51,3,25.333333333,30,CITY,False,1,0,0,0,0,N
25710,-122.31736333,47.674156827,ROOSEVELT WAY NE AND NE 63RD ST,21,4,46,22.5,NONE,False,1,2,0,1,55,NE
26522,-122.396945875,47.655873185,31ST AVE W AND W THURMAN ST,0,4,94.75,20,NONE,False,0,0,0,1,45,MGNL-QA
36782,-122.277727888,47.709433456,EXETER AVE NE AND NE 110TH ST,1,3,33.333333333,20,NONE,False,0,0,0,1,50,N
34249,-122.331331165,47.538975445,2ND AVE S AND S ORCHARD ST,0,2,11.5,20,NONE,False,0,0,0,0,0,GRDWM
25519,-122.340085429,47.667085683,GREEN LAKE WAY N AND N 53RD ST,1,3,40.333333333,23.333333333,NONE,False,2,1,0,2,42.5,LKUN-NW
35398,-122.258000597,47.518971004,MAYES CT S AND S CARVER ST,0,2,80,20,NONE,False,0,0,0,1,47,SE
34388,-122.302952507,47.543589161,24TH AVE S AND S WARSAW W ST,0,1,0,20,NONE,False,0,0,0,1,45,GRDWM
29651,-122.346245715,47.617908380,5TH AVE AND VINE ST,30,4,51,22.5,CITY,False,2,0,0,0,0,DWNTN
33772,-122.383195733,47.541252232,40TH AVE SW AND SW WILLOW ST,0,3,73,20,NONE,False,0,0,0,1,17,SW
28048,-122.353427248,47.646886522,2ND AVE N AND FLORENTIA ST,3,3,40.333333333,23.333333333,NONE,False,3,1,0,1,45,MGNL-QA
35762,-122.342280211,47.723210715,STONE AVE N AND N 130TH ST,89,4,38,22.5,CITY,False,1,0,0,3,45,NW
24435,-122.320615596,47.683215055,BANNER WAY NE AND NE 75TH ST,0,2,88,25,NONE,False,1,1,0,1,35,N
36924,-122.380774087,47.698982795,19TH AVE NW AND NW 96TH ST,1,4,57.75,22.5,NONE,False,3,2,0,1,50,BLRD
26684,-122.364461989,47.651637513,6TH AVE W AND W NICKERSON ST,20,4,50,22.5,NONE,False,1,2,0,2,57.5,MGNL-QA
34938,-122.373947647,47.524659298,32ND AVE SW AND SW TRENTON ST,3,4,85.75,22.5,NONE,False,3,2,0,1,50,DLRD
34715,-122.376638375,47.524652159,35TH AVE SW AND SW TRENTON ST,13,4,55.5,23.75,CITY,False,1,0,0,4,45.25,SW
28875,-122.347557253,47.626281303,5TH AVE N AND VALLEY ST,12,4,30.75,22.5,NONE,False,2,4,0,1,40,MGNL-QA
31740,-122.406763506,47.568383694,AIKINS AVE SW AND BOYD PL SW,0,2,25.5,20,NONE,False,0,0,0,1,50,SW
31825,-122.384625505,47.573167225,41ST AVE SW AND SW HINDS ST,2,4,60.75,20,NONE,False,0,0,0,1,45,SW
26800,-122.344558923,47.661384789,WOODLAND PARK AVE N AND N 45TH ST,15,4,47,22.5,NONE,False,2,2,0,1,50,LKUN
33555,-122.271128638,47.546984991,S BATEMAN ST AND DEAD END 3,0,1,0,20,NONE,False,0,0,0,1,47,SE
27301,-122.31061722,47.652062392,NE PACIFIC ST AND XW 17 AVNE,0,2,56.5,25,MIDXWALK,False,1,0,0,2,30,NE
24609,-122.328428279,47.676651483,1ST AVE NE AND DEAD END 1,0,1,78,20,NONE,False,0,0,0,1,45,NW
32725,-122.283858149,47.562838656,39TH AVE S AND S OREGON ST,1,4,79.75,20,NONE,True,0,0,0,1,50,SE
26470,-122.377498476,47.648467034,16TH AVE W AND W DRAVUS ST,23,4,60.5,22.5,NONE,False,1,2,0,1,50,MGNL-QA
33500,-122.280752644,47.553410161,42ND AVE S AND S BRANDON ST,2,4,49.25,20,NONE,False,0,0,0,1,50,SE
38482,-122.384132386,47.564982082,41ST AVE SW AND DEAD END 2,0,1,40,20,NONE,False,0,0,0,1,30,SW
36624,-122.298889155,47.715634452,NE 120TH ST AND DEAD END 3,0,1,0,20,NONE,False,0,0,0,0,0,N
287013,-122.288110077,47.590763689,I90 WB EMERG ACCESS RD AND MOUNTAINS TO SOUND TRL,0,2,0,20,NONE,False,0,0,0,0,0,CNTRL
31425,-122.29509569,47.586316467,29TH E AVE S AND S HOLGATE ST,0,1,71,20,NONE,False,0,0,0,1,55,SE
36804,-122.281624408,47.717311543,LAKESIDE AVE NE AND NE 123RD ST,0,3,7,20,NONE,False,0,0,0,1,50,N
34614,-122.261018629,47.543616761,S MORGAN PL AND DEAD END,0,1,81,20,NONE,False,0,0,0,0,0,SE
28546,-122.357886167,47.632317795,1ST AVE W AND W GALER E ST,2,1,76,20,NONE,False,3,1,0,1,47,MGNL-QA
29591,-122.336884603,47.608756224,3RD AVE AND UNION ST,51,4,57.75,25,CITY,False,1,0,0,2,0,DWNTN
36602,-122.296313995,47.719284891,30TH AVE NE AND NE 125TH ST,55,4,51.75,25,CITY,False,1,0,0,1,35,N
31783,-122.404512193,47.566675535,HILLCREST AVE SW AND DEAD END 3,0,1,45,20,NONE,False,0,0,0,1,40,SW
32006,-122.397554197,47.562773574,51ST AVE SW AND DEAD END 3,0,1,78,20,NONE,False,0,0,0,0,0,SW
36399,-122.354146713,47.708710581,PHINNEY AVE N AND N 110TH ST,5,4,78.75,20,NONE,False,0,0,0,1,45,NW
35399,-122.258668834,47.518572450,LIMA TER S AND S CARVER ST,0,3,90.666666667,20,NONE,False,0,0,0,1,47,SE
165472,-122.273784819,47.701874840,LAKE SHORE ER BLVD NE AND RIVIERA PL NE,0,2,52,20,NONE,False,0,0,0,1,30,NE
24451,-122.315636419,47.680844544,12TH AVE NE AND NE 72ND ST,4,4,65,23.75,NONE,False,1,1,0,1,35,NE
29084,-122.327645501,47.630596667,EASTLAKE AVE E AND E NELSON PL,4,3,30.666666667,23.333333333,NONE,False,1,1,0,1,55,LKUN
30318,-122.286037471,47.606817069,37TH AVE AND RANDOLPH PL,0,2,45,20,NONE,False,0,0,0,0,0,CNTRL
23898,-122.380000949,47.683207104,18TH AVE NW AND NW 75TH ST,3,4,81.25,20,NONE,False,0,0,0,1,50,BLRD
27637,-122.395612562,47.644609064,30TH AVE W AND W ARMOUR ST,0,4,85,20,NONE,False,0,0,0,1,47,MGNL-QA
37699,-122.309618784,47.702073873,17TH AVE NE AND DEAD END 2,0,1,74,20,NONE,False,0,0,0,0,0,N
28456,-122.302279307,47.635579048,23RD AVE E AND BOYER AVE E,2,3,35.666666667,23.333333333,NONE,False,2,1,0,0,0,NE
27404,-122.289248124,47.659851817,36TH AVE NE AND NE 43RD ST,0,4,58.25,20,NONE,False,0,0,0,1,45,NE
30200,-122.303732243,47.604327929,22ND AVE AND E ALDER ST,4,4,47.5,20,NONE,False,0,0,0,2,42.5,CNTRL
36260,-122.358148226,47.708728385,1ST AVE NW AND NW 110TH ST,2,3,60,20,NONE,True,0,0,0,1,50,NW
28642,-122.356719861,47.623276813,QUEEN ANNE AVE N AND REPUBLICAN ST,21,3,46.666666667,23.333333333,CITY,False,1,0,0,3,30.666666667,MGNL-QA
38082,-122.372041033,47.516054554,31ST AVE SW AND SW 97TH ST,0,3,48.333333333,20,NONE,False,0,0,0,1,30,SW
38389,-122.267727029,47.500611022,53RD AVE S AND BEACON AVE S,1,3,72.333333333,23.333333333,NONE,False,3,1,0,1,60,SE
35778,-122.355571341,47.734130319,GREENWOOD AVE N AND N 145TH ST,22,3,46.333333333,30,CITY,False,1,0,0,0,0,NW
38261,-122.259481857,47.504318839,59TH AVE S AND S HAZEL S ST,0,2,26.5,20,NONE,False,0,0,0,1,45,SE
30884,-122.289861299,47.575210658,34TH AVE S AND S HANFORD ST,10,4,43.25,20,NONE,False,0,0,0,1,50,SE
37407,-122.350039972,47.701445678,FREMONT AVE N AND N 100TH ST,5,4,78.75,20,NONE,True,0,0,0,1,50,NW
31699,-122.403871986,47.570812636,56TH AVE SW AND SW ORLEANS ST,0,3,49.333333333,23.333333333,NONE,False,3,1,0,1,19,SW
29412,-122.284079245,47.631681843,38TH AVE E AND E MADISON ST,3,4,48.25,22.5,HALFPED,False,2,2,0,1,50,E
37880,-122.287974926,47.701094825,38TH AVE NE AND NE 100TH ST,0,4,55.25,20,NONE,False,0,0,0,1,45,N
32861,-122.388394,47.55652509,44TH AVE SW AND SW DAWSON ST,0,3,20.666666667,20,NONE,False,0,0,0,1,50,SW
35953,-122.334190237,47.725029958,MERIDIAN AVE N AND N 133RD ST,2,4,92,22.5,NONE,False,3,2,0,1,45,NW
30099,-122.298903072,47.604295518,26TH AVE AND E ALDER ST,15,4,13,20,NONE,True,0,0,0,1,50,CNTRL
25557,-122.336418041,47.663579816,WALLINGFORD AVE N AND N 48TH ST,1,4,27,20,NONE,False,0,2,0,1,65,LKUN
34681,-122.382012219,47.529148647,39TH AVE SW AND SW ROSE ST,4,4,89.25,20,NONE,False,0,0,0,1,50,SW
32661,-122.283535659,47.570680499,BELLA VISTA AVE S AND S COURT ST,0,3,50,20,NONE,False,0,0,0,1,28,SE
36051,-122.291987704,47.722732154,33RD AVE NE AND NE 130TH ST,24,3,53,20,NONE,False,0,1,0,2,30,N
27735,-122.397395261,47.633747199,MAGNOLIA BLVD W AND W GARFIELD ST,0,3,29.666666667,23.333333333,NONE,False,2,2,0,0,0,MGNL-QA
24291,-122.35529916,47.686215109,GREENWOOD AVE N AND N 79TH ST,9,4,83.75,22.5,NONE,False,2,2,0,2,47.5,NW
287165,-122.291776116,47.661881879,BURKE GILMAN TRL AND NE 45TH PL,0,2,0,20,NONE,False,0,0,0,1,60,NE
334406,-122.286607025,47.528621305,36TH AVE S AND DEAD END 6,0,1,88,20,NONE,False,0,0,0,0,0,GRDWM
275656,-122.284903247,47.572434600,HUNTER ER BLVD S AND S HINDS ST,0,1,7,20,NONE,False,3,0,0,1,28,SE
38506,-122.29366094,47.545626471,30TH AVE S AND DEAD END 6,0,1,0,20,NONE,False,0,0,0,0,0,GRDWM
24436,-122.322897016,47.682784260,5TH AVE NE AND NE MAPLE LEAF PL,2,4,73.75,22.5,NONE,False,2,2,0,1,50,NW
33744,-122.265098672,47.553351251,S BRANDON ST AND DEAD END 4,0,1,58,20,NONE,False,0,0,0,1,50,SE
37723,-122.30539231,47.698473802,NE 96TH ST AND DEAD END 3,0,1,100,20,NONE,False,0,0,0,1,47,N
28887,-122.348869767,47.625427884,4TH AVE N AND ROY ST,14,4,56.5,22.5,CITY,False,1,0,0,1,60,MGNL-QA
33295,-122.293074537,47.552544457,S LUCILE ST AND DEAD END 2,0,1,0,20,NONE,False,0,0,0,0,0,GRDWM
31215,-122.336785978,47.579811940,COLORADO AVE S AND S LANDER ST,0,3,44,20,NONE,False,0,0,0,0,0,GRDWM
26653,-122.357584309,47.656345892,1ST AVE NW AND NW 41ST ST,1,2,70.5,20,NONE,False,0,0,0,1,45,LKUN
27262,-122.33385395,47.653135157,MERIDIAN AVE N AND N 38TH ST,0,4,59,20,NONE,True,0,0,0,1,45,LKUN
37904,-122.281759773,47.696733496,44TH PL NE AND NE 94TH ST,1,3,88,20,NONE,False,0,0,0,1,47,NE
31484,-122.300282704,47.578350586,25TH AVE S AND S MCCLELLAN ST,6,4,56.5,22.5,NONE,False,2,2,0,2,47.5,GRDWM
27942,-122.37499298,47.636721316,14TH AVE W AND W NEWTON ST,7,4,30.75,20,NONE,False,0,0,0,1,60,MGNL-QA
27422,-122.283954405,47.657596193,41ST AVE NE AND NE 40TH ST,0,3,23.666666667,20,NONE,False,0,0,0,1,19,NE
32103,-122.374008057,47.569845647,33RD AVE SW AND SW CHARLESTOWN ST,0,4,50,20,NONE,False,0,0,0,1,47,SW
25164,-122.382354179,47.666863319,LEARY AVE NW AND NW VERNON PL,3,3,16.666666667,23.333333333,NONE,False,1,0,0,2,47.5,BLRD
30830,-122.286272209,47.587640994,LAKESIDE AVE S AND S MASSACHUSETTS ST,1,4,38.75,22.5,NONE,False,3,2,0,1,28,SE
29069,-122.322186801,47.618733375,HARVARD AVE AND E DENNY WAY,26,3,24,23.333333333,NONE,False,2,2,0,2,55,E
38420,-122.264267767,47.495572922,55TH AVE S AND S JUNIPER ST,1,3,47.333333333,20,NONE,False,0,0,0,1,50,SE
33267,-122.302057319,47.551031627,BEACON WR AVE S AND S ORCAS ST,20,2,17,22.5,NONE,False,2,6,0,1,50,GRDWM
27141,-122.314418589,47.656225446,BROOKLYN AVE NE AND NE CAMPUS WB PY,11,2,63,25,CITY,False,2,0,0,1,0,NE
25486,-122.333437734,47.671605146,KIRKWOOD PL N AND N 59TH ST,0,3,75.333333333,23.333333333,NONE,False,3,2,0,1,45,LKUN-NW
33243,-122.296279208,47.557234741,S HUDSON ST AND DEAD END 2,0,1,100,20,NONE,False,0,0,0,1,55,GRDWM
38091,-122.372612224,47.512398444,31ST AVE SW AND 32ND AVE SW,0,2,34.5,20,NONE,False,0,0,0,1,35,SW
36508,-122.316736281,47.706595354,10TH PL NE AND DEAD END 1,0,1,90,20,NONE,False,0,0,0,1,35,N
26759,-122.371526789,47.650418431,11TH AVE W AND W BERTONA ST,1,4,80.75,22.5,NONE,False,3,4,0,1,35,MGNL-QA
38457,-122.401574913,47.634351003,W CLISE CT AND DEAD END 2,0,1,78,20,NONE,False,0,0,0,0,0,MGNL-QA
32541,-122.303413126,47.571922579,23RD AVE S AND S SPOKANE ST,16,3,60.666666667,23.333333333,NONE,False,2,3,0,2,45,GRDWM
25027,-122.398373419,47.67369689,32ND AVE NW AND NW 62ND S ST,0,2,57,25,NONE,False,3,1,0,1,50,BLRD
32388,-122.324268666,47.561210753,7TH AVE S AND S ALASKA ST,1,3,86.333333333,20,NONE,False,0,0,0,1,30,GRDWM
37540,-122.320314524,47.692205312,8TH AVE NE AND NE 88TH ST,1,4,92.25,20,NONE,True,0,0,0,1,55,N
37730,-122.302734055,47.702081790,NE 102ND ST AND DEAD END 6,0,1,69,20,NONE,False,0,0,0,1,47,N
26828,-122.33503039,47.657978264,BURKE AVE N AND N 42ND ST,1,4,49,20,NONE,False,0,0,0,1,47,LKUN
28549,-122.359682141,47.632320769,2ND AVE W AND W GALER W ST,0,1,44,20,NONE,False,3,1,0,1,50,MGNL-QA
36780,-122.277241326,47.710943831,LAKESIDE AVE NE AND NE 112TH ST,0,3,87.333333333,20,NONE,False,0,0,1,0,0,N
166391,-122.341661668,47.528262997,5TH AVE SW AND SW THISTLE ST,0,3,45.666666667,20,NONE,False,0,0,0,1,29,DLRD
36827,-122.286628527,47.711903805,39TH AVE NE AND NE 115TH ST,1,4,72.5,20,NONE,False,0,0,0,1,45,N
37115,-122.358082355,47.702199868,1ST AVE NW AND NW 101ST ST,0,2,97,20,NONE,False,0,0,0,1,45,NW
34126,-122.354992241,47.539120175,16TH AVE SW AND SW MYRTLE ST,19,4,61.5,22.5,NONE,False,2,2,0,2,35,DLRD
23830,-122.401080854,47.679428037,34TH AVE NW AND NW 70TH ST,0,4,70,20,NONE,False,0,0,0,1,47,BLRD
28584,-122.359225108,47.629581408,2ND AVE W AND W HIGHLAND DR,0,3,26.333333333,20,NONE,False,0,0,0,1,19,MGNL-QA
37666,-122.299825192,47.692092943,26TH AVE NE AND NE 87TH ST,0,3,82.666666667,20,NONE,False,0,0,0,0,0,NE
32250,-122.322730337,47.570706003,AIRPORT WAY S AND S COURT ST,4,3,51,26.666666667,NONE,False,1,1,0,1,50,GRDWM
36828,-122.287968467,47.711922312,38TH AVE NE AND NE 115TH ST,4,4,87.5,20,NONE,True,0,0,0,1,50,N
34372,-122.290782703,47.533981182,32ND AVE S AND DEAD END 5,0,1,0,20,NONE,False,0,0,0,0,0,GRDWM
37732,-122.304890805,47.697564341,RAVENNA AVE NE AND NE 95TH ST,4,4,60.5,25,NONE,False,2,2,0,2,40,NE
31763,-122.398857174,47.564824970,52ND AVE SW AND SW GENESEE ST,0,4,77,22.5,NONE,False,3,2,0,2,50,SW
27747,-122.395718845,47.633020034,30TH AVE W AND W EATON ST,0,3,45.666666667,20,NONE,False,0,0,0,1,19,MGNL-QA
