,UNITDESC,STNAME_ORD,XSTRLO,XSTRHI,ARTCLASS,SPEEDLIMIT,SURFACETYPE_1,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,SLOPE_PCT,SHAPE_Length
22315,MIDVALE AVE N BETWEEN N 49TH ST AND N 50TH ST,MIDVALE AVE N,N 49TH ST,N 50TH ST,0.0,20.0,PCC,84.0,0.0,0,2.0,259.408785314182
22316,OLIVE WAY BETWEEN OLIVE WY ON RP AND MELROSE AVE,OLIVE WAY,OLIVE WY ON RP,MELROSE AVE,1.0,25.0,AC/PCC,37.0,0.0,1,8.0,182.371089591199
22317,QUEEN ANNE AVE N BETWEEN MCGRAW ST AND SMITH ST,QUEEN ANNE AVE N,MCGRAW ST,SMITH ST,2.0,25.0,AC/PCC,70.0,0.0,3,5.0,670.390399560561
22318,REPUBLICAN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,REPUBLICAN ST,BOREN AVE N,FAIRVIEW AVE N,2.0,25.0,PCC,39.0,0.0,0,7.0,386.304861293127
22319,SAND POINT WAY NE BETWEEN NE 61ST ST AND NE 62ND ST,SAND POINT WAY NE,NE 61ST ST,NE 62ND ST,1.0,30.0,PCC,78.0,0.0,3,1.0,342.926455373844
22320,TERMINAL CT S BETWEEN LAKEWOOD AVE S AND SIERRA DR S,TERMINAL CT S,LAKEWOOD AVE S,SIERRA DR S,0.0,20.0,PCC,70.0,0.0,0,12.0,286.806288459601
22321,WABASH AVE S BETWEEN 53RD AVE S AND SEWARD PARK AVE S,WABASH AVE S,53RD AVE S,SEWARD PARK AVE S,0.0,20.0,ST,0.0,0.0,0,1.0,652.230620701611
22322,WILLARD AVE W BETWEEN W HIGHLAND DR AND DEAD END,WILLARD AVE W,W HIGHLAND DR,DEAD END,0.0,20.0,AC,0.0,0.0,0,7.0,171.19513712506
22323,YESLER WAY BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,YESLER WAY,ALASKAN E RDWY WAY,WESTERN AVE,2.0,25.0,AC/PCC,49.0,0.0,3,0.0,143.716856111518
22324,EAST GREEN LAKE WAY N BETWEEN GREEN LAKE WAY N AND WEST GREEN LAKE WAY N,EAST GREEN LAKE WAY N,GREEN LAKE WAY N,WEST GREEN LAKE WAY N,2.0,25.0,AC/PCC,58.0,0.0,3,0.0,322.598420848164
22325,E LYNN ST BETWEEN 24TH AVE E AND 25TH W AVE E,E LYNN ST,24TH AVE E,25TH W AVE E,0.0,20.0,AC/PCC,0.0,0.0,0,2.0,389.532996646725
22326,E OLIVE ST BETWEEN 35TH AVE AND 36TH AVE,E OLIVE ST,35TH AVE,36TH AVE,0.0,20.0,AC,17.0,0.0,0,4.0,272.041820283511
22327,E TERRACE ST BETWEEN 21ST AVE AND 22ND N AVE,E TERRACE ST,21ST AVE,22ND N AVE,0.0,20.0,PCC,55.0,0.0,0,3.0,307.540319362029
22328,N 115TH ST BETWEEN AURORA AVE N AND STONE AVE N,N 115TH ST,AURORA AVE N,STONE AVE N,3.0,25.0,PCC,91.0,75.0,3,1.0,662.0744554741
22329,N 41ST ST BETWEEN DEAD END 2 AND FRANCIS AVE N,N 41ST ST,DEAD END 2,FRANCIS AVE N,0.0,20.0,PCC,0.0,0.0,0,7.0,189.403316031659
22330,N 49TH ST BETWEEN WOODLAWN AVE N AND DENSMORE AVE N,N 49TH ST,WOODLAWN AVE N,DENSMORE AVE N,0.0,20.0,PCC,45.0,0.0,0,4.0,359.991806596102
22331,N 82ND ST BETWEEN DENSMORE AVE N AND WALLINGFORD AVE N,N 82ND ST,DENSMORE AVE N,WALLINGFORD AVE N,0.0,20.0,PCC,75.0,0.0,0,3.0,332.298336381568
22332,NE 106TH PL BETWEEN DEAD END 1 AND 27TH AVE NE,NE 106TH PL,DEAD END 1,27TH AVE NE,0.0,20.0,ST,85.0,0.0,0,9.0,400.875577295367
22333,NE 130TH ST BETWEEN 31ST AVE NE AND LAKE CITY WAY NE,NE 130TH ST,31ST AVE NE,LAKE CITY WAY NE,0.0,20.0,ST,84.0,0.0,0,5.0,345.729181218133
22334,NE 41ST ST BETWEEN DEAD END AND 11TH AVE NE,NE 41ST ST,DEAD END,11TH AVE NE,0.0,20.0,AC,100.0,0.0,0,5.0,38.4913791626012
22335,NE 55TH ST BETWEEN 40TH AVE NE AND 43RD AVE NE,NE 55TH ST,40TH AVE NE,43RD AVE NE,3.0,25.0,PCC,67.0,0.0,3,2.0,663.460689798884
22336,NE 81ST ST BETWEEN 21ST AVE NE AND 23RD AVE NE,NE 81ST ST,21ST AVE NE,23RD AVE NE,0.0,20.0,PCC,98.0,0.0,0,8.0,527.580128847265
22337,NE 92ND ST BETWEEN 42ND S AVE NE AND 45TH N AVE NE,NE 92ND ST,42ND S AVE NE,45TH N AVE NE,0.0,20.0,AC,83.0,0.0,0,12.0,636.712694752539
22338,NW 122ND ST BETWEEN 4TH AVE NW AND 6TH AVE NW,NW 122ND ST,4TH AVE NW,6TH AVE NW,0.0,20.0,ST,61.0,0.0,0,6.0,332.539518259769
22339,NW 57TH ST BETWEEN 9TH AVE NW AND 11TH AVE NW,NW 57TH ST,9TH AVE NW,11TH AVE NW,0.0,20.0,PCC,30.0,0.0,0,3.0,531.023104467995
22340,NW 73RD ST BETWEEN 9TH AVE NW AND 10TH AVE NW,NW 73RD ST,9TH AVE NW,10TH AVE NW,0.0,20.0,PCC,71.0,0.0,0,0.0,260.031334978556
22341,NW 85TH ST BETWEEN 19TH AVE NW AND 20TH AVE NW,NW 85TH ST,19TH AVE NW,20TH AVE NW,2.0,25.0,PCC,69.0,0.0,3,3.0,270.174616587837
22342,S AMERICUS ST BETWEEN 39TH AVE S AND 42ND AVE S,S AMERICUS ST,39TH AVE S,42ND AVE S,0.0,20.0,ST,0.0,0.0,0,3.0,674.520161196691
22343,S BRANDON ST BETWEEN 30TH AVE S AND 31ST AVE S,S BRANDON ST,30TH AVE S,31ST AVE S,0.0,20.0,ST,78.0,0.0,0,8.0,356.534375064949
22344,S DAKOTA ST BETWEEN 7TH AVE S AND AIRPORT WAY S,S DAKOTA ST,7TH AVE S,AIRPORT WAY S,0.0,20.0,AC,46.0,0.0,0,2.0,336.812601205354
22345,S FINDLAY ST BETWEEN 39TH AVE S AND 42ND AVE S,S FINDLAY ST,39TH AVE S,42ND AVE S,0.0,20.0,ST,98.0,0.0,0,1.0,664.147546651298
22346,S HAWTHORN RD BETWEEN S UPLAND RD AND SEWARD PARK AVE S,S HAWTHORN RD,S UPLAND RD,SEWARD PARK AVE S,0.0,20.0,PCC,84.0,0.0,0,9.0,301.359163974645
22347,S LANDER ST BETWEEN UTAH AVE S AND 1ST AVE S,S LANDER ST,UTAH AVE S,1ST AVE S,0.0,20.0,AC,18.0,0.0,0,0.0,228.073032070354
22348,S MASSACHUSETTS ST BETWEEN VALENTINE PL S AND 20TH AVE S,S MASSACHUSETTS ST,VALENTINE PL S,20TH AVE S,3.0,25.0,PCC,89.0,0.0,0,2.0,266.111293571737
22349,S PERRY ST BETWEEN 37TH AVE S AND S SUNNY VIEW DR,S PERRY ST,37TH AVE S,S SUNNY VIEW DR,0.0,20.0,ST,8.0,0.0,0,9.0,750.32107080301
22350,S SPOKANE SR ST BETWEEN 2ND AVE S AND 4TH AVE S,S SPOKANE ST,2ND AVE S,4TH AVE S,2.0,25.0,PCC,82.0,0.0,2,0.0,723.093885372545
22351,SW 106TH ST BETWEEN CALIFORNIA AVE SW AND MARINE VIEW DR SW,SW 106TH ST,CALIFORNIA AVE SW,MARINE VIEW DR SW,3.0,25.0,AC,45.0,0.0,3,3.0,180.842102693968
22352,SW ATLANTIC ST BETWEEN 42ND E AVE SW AND 42ND W AVE SW,SW ATLANTIC ST,42ND E AVE SW,42ND W AVE SW,0.0,20.0,PCC,0.0,0.0,0,3.0,152.851231719851
22353,SW DAKOTA ST BETWEEN 44TH AVE SW AND 45TH AVE SW,SW DAKOTA ST,44TH AVE SW,45TH AVE SW,0.0,20.0,PCC,0.0,0.0,0,10.0,330.068071186868
22354,SW HANFORD ST BETWEEN 49TH AVE SW AND 50TH AVE SW,SW HANFORD ST,49TH AVE SW,50TH AVE SW,0.0,20.0,ST,30.0,0.0,0,1.0,238.073849219596
22355,SW MORGAN ST BETWEEN 31ST W AVE SW AND 32ND AVE SW,SW MORGAN ST,31ST W AVE SW,32ND AVE SW,1.0,25.0,PCC,82.0,0.0,3,2.0,302.245106901493
22356,SW SPOKANE SR ST BETWEEN CHELAN AVE SW AND SW SPOKANE CR ST,SW SPOKANE ST,CHELAN AVE SW,SW SPOKANE CR ST,2.0,25.0,AC,54.0,0.0,0,1.0,207.252331977198
22357,SW WILDWOOD PL BETWEEN 47TH AVE SW AND FAUNTLEROY WAY SW,SW WILDWOOD PL,47TH AVE SW,FAUNTLEROY WAY SW,2.0,25.0,PCC,56.0,0.0,3,5.0,286.409013297413
22358,W EMERSON ST BETWEEN 29TH W AVE W AND 30TH AVE W,W EMERSON ST,29TH W AVE W,30TH AVE W,0.0,20.0,PCC,0.0,0.0,0,0.0,265.559582599882
22359,W LAWTON ST BETWEEN 36TH N AVE W AND DEAD END 1,W LAWTON ST,36TH N AVE W,DEAD END 1,0.0,20.0,ST,63.0,0.0,0,2.0,1046.86122781023
22360,W REPUBLICAN ST BETWEEN 4TH AVE W AND DEAD END,W REPUBLICAN ST,4TH AVE W,DEAD END,0.0,20.0,PCC,0.0,0.0,0,5.0,353.810388377418
22361,BEACON ER AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,BEACON AVE S,S FERDINAND N ST,S FERDINAND S ST,2.0,25.0,AC/PCC,37.0,0.0,3,4.0,215.536621362563
22362,MONTLAKE CUT CONNCTR TRL BETWEEN E CALHOUN ST AND 19TH AVE E,MONTLAKE CUT CONNCTR TRL,E CALHOUN ST,19TH AVE E,0.0,20.0,unknown,0.0,0.0,0,0.0,1229.12122847811
22363,7TH AVE BETWEEN MARION ST AND MADISON ST OFF RP,7TH AVE,MARION ST,MADISON ST OFF RP,1.0,25.0,AC/PCC,46.0,0.0,0,4.0,57.1634667210759
22364,LAKEVIEW BV OFF RP BETWEEN I5 NB AND E GARFIELD ST,LAKEVIEW BV OFF RP,I5 NB,E GARFIELD ST,5.0,30.0,unknown,0.0,0.0,0,11.0,673.912324834519
22365,RIVIERA PL NE BETWEEN BURKE GILMAN TRL AND LAKE SHORE ER BLVD NE,RIVIERA PL NE,BURKE GILMAN TRL,LAKE SHORE ER BLVD NE,0.0,20.0,AC,35.0,0.0,0,6.0,32.3227568821042
22366,EASTLAKE PL NE BETWEEN NE PACIFIC ST AND DEAD END 2,EASTLAKE PL NE,NE PACIFIC ST,DEAD END 2,0.0,20.0,unknown,0.0,0.0,0,10.0,178.647216571177
22367,10TH AVE E BETWEEN E LYNN ST AND E MILLER ST,10TH AVE E,E LYNN ST,E MILLER ST,2.0,25.0,PCC,82.0,0.0,2,6.0,659.459416367699
22368,15TH AVE NE BETWEEN NE 63RD ST AND NE 65TH ST,15TH AVE NE,NE 63RD ST,NE 65TH ST,2.0,25.0,AC/PCC,49.0,0.0,2,5.0,370.368967354005
22369,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,2ND AVE,SENECA ST,UNIVERSITY ST,1.0,25.0,PCC,74.0,0.0,1,1.0,305.954542644144
22370,22ND AVE S BETWEEN S MEAD ST AND S KENNY N ST,22ND AVE S,S MEAD ST,S KENNY N ST,0.0,20.0,ST,0.0,0.0,0,3.0,270.416168127477
22371,27TH AVE S BETWEEN S DELLA ST AND S CHARLESTOWN ST,27TH AVE S,S DELLA ST,S CHARLESTOWN ST,0.0,20.0,ST,85.0,0.0,0,3.0,549.812689964497
22372,3RD AVE NW BETWEEN NW 36TH ST AND NW 39TH ST,3RD AVE NW,NW 36TH ST,NW 39TH ST,0.0,20.0,AC,36.0,0.0,0,1.0,171.117832411092
22373,34TH AVE E BETWEEN E DENNY WAY AND E FLORENCE CT,34TH AVE E,E DENNY WAY,E FLORENCE CT,0.0,20.0,AC/PCC,0.0,0.0,0,0.0,86.7228347651152
22374,42ND AVE NE BETWEEN NE 41ST ST AND NE 45TH ST,42ND AVE NE,NE 41ST ST,NE 45TH ST,0.0,20.0,AC,61.0,0.0,4,2.0,1042.7310626606
22375,48TH AVE SW BETWEEN SW ANDOVER ST AND SW DAKOTA ST,48TH AVE SW,SW ANDOVER ST,SW DAKOTA ST,0.0,20.0,PCC,95.0,0.0,0,3.0,666.219374845122
22376,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,6TH AVE,COLUMBIA ST,MARION ST,1.0,25.0,AC/PCC,45.0,0.0,3,5.0,305.877456177953
22377,8TH AVE NE BETWEEN NE 57TH ST AND NE 58TH ST,8TH AVE NE,NE 57TH ST,NE 58TH ST,0.0,20.0,PCC,86.0,0.0,0,1.0,259.75719562203
22378,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,BALLARD AVE NW,20TH AVE NW,NW VERNON PL,0.0,20.0,AC,0.0,0.0,0,2.0,421.431840411631
22379,CALIFORNIA AVE SW BETWEEN SW RAYMOND ST AND SW GRAHAM ST,CALIFORNIA AVE SW,SW RAYMOND ST,SW GRAHAM ST,2.0,25.0,AC/PCC,55.0,0.0,2,3.0,659.935201900613
22380,ELLIS AVE S BETWEEN S ANGELO ST AND S EDDY ST,ELLIS AVE S,S ANGELO ST,S EDDY ST,0.0,20.0,PCC,52.0,0.0,0,0.0,594.179275123069
22381,FREMONT AVE N BETWEEN N 36TH ST AND N 38TH ST,FREMONT AVE N,N 36TH ST,N 38TH ST,2.0,25.0,AC/PCC,47.0,0.0,3,7.0,503.655922103453
22382,HOLMAN RD NW BETWEEN 4TH AVE NW AND 3RD AVE NW,HOLMAN RD NW,4TH AVE NW,3RD AVE NW,1.0,30.0,AC/PCC,81.0,0.0,3,5.0,407.992415449221
22383,LAKE WASHINGTON BLVD S BETWEEN S DAY ST AND S ATLANTIC ST,LAKE WASHINGTON BLVD S,S DAY ST,S ATLANTIC ST,0.0,20.0,AC,83.0,0.0,0,1.0,419.783374260265
22384,MERIDIAN AVE N BETWEEN N 113TH ST AND N 115TH ST,MERIDIAN AVE N,N 113TH ST,N 115TH ST,3.0,25.0,PCC,97.0,0.0,3,4.0,661.74408971816
22385,ROOSEVELT WAY NE BETWEEN NE RAVENNA EB BV AND NE RAVENNA WB BV,ROOSEVELT WAY NE,NE RAVENNA EB BV,NE RAVENNA WB BV,1.0,25.0,AC/PCC,95.0,0.0,2,2.0,92.6814122677571
22386,UNIVERSITY VIEW PL NE BETWEEN 33RD AVE NE AND 32ND AVE NE,UNIVERSITY VIEW PL NE,33RD AVE NE,32ND AVE NE,0.0,20.0,PCC,0.0,0.0,0,1.0,246.484293444747
22387,WOODLEY AVE S BETWEEN LAKE RIDGE DR S AND S 115TH ST,WOODLEY AVE S,LAKE RIDGE DR S,S 115TH ST,0.0,20.0,PCC,75.0,0.0,0,1.0,1017.34305135194
22388,E HOWELL ST BETWEEN 39TH AVE AND 39TH AVE E,E HOWELL ST,39TH AVE,39TH AVE E,0.0,20.0,AC/PCC,0.0,0.0,0,8.0,143.673560971879
22389,E UNION ST BETWEEN 14TH AVE AND 15TH AVE,E UNION ST,14TH AVE,15TH AVE,2.0,25.0,AC/PCC,13.0,0.0,3,7.0,342.257330178184
22390,N 36TH ST BETWEEN CARR PL N AND WOODLAWN AVE N,N 36TH ST,CARR PL N,WOODLAWN AVE N,0.0,20.0,PCC,83.0,0.0,0,5.0,161.076022773098
22391,N NORTHLAKE WAY BETWEEN N NORTHLAKE W PL AND N NORTHLAKE E PL,N NORTHLAKE WAY,N NORTHLAKE W PL,N NORTHLAKE E PL,2.0,25.0,AC/PCC,81.0,0.0,0,2.0,127.91606520226
22392,NE 145TH ST BETWEEN 23RD PL NE AND 24TH AVE NE,NE 145TH ST,23RD PL NE,24TH AVE NE,1.0,30.0,AC/PCC,51.0,0.0,2,3.0,320.156643357695
22393,NE 70TH ST BETWEEN 14TH AVE NE AND 15TH AVE NE,NE 70TH ST,14TH AVE NE,15TH AVE NE,0.0,20.0,PCC,65.0,0.0,0,0.0,295.34543191143
22394,NE RAVENNA EB BV BETWEEN 21ST AVE NE AND RAVENNA AVE NE,NE RAVENNA BLVD,21ST AVE NE,RAVENNA AVE NE,3.0,25.0,AC/PCC,24.0,0.0,3,9.0,362.727837930221
22395,NW 62ND ST BETWEEN 3RD AVE NW AND 4TH AVE NW,NW 62ND ST,3RD AVE NW,4TH AVE NW,0.0,20.0,PCC,44.0,0.0,0,12.0,266.933268259265
22396,NW 97TH ST BETWEEN DEAD END 2 AND 27TH AVE NW,NW 97TH ST,DEAD END 2,27TH AVE NW,0.0,20.0,AC,16.0,0.0,0,5.0,380.002711724037
22397,S FERDINAND ST BETWEEN 20TH AVE S AND COLUMBIA DR S,S FERDINAND ST,20TH AVE S,COLUMBIA DR S,0.0,20.0,PCC,97.0,0.0,0,2.0,534.402413721077
22398,S HOLDEN ST BETWEEN WEST MARGINAL WAY S AND 2ND AVE S,S HOLDEN ST,WEST MARGINAL WAY S,2ND AVE S,3.0,25.0,AC/AC,42.0,0.0,0,1.0,184.495088428419
22399,S ORCAS ST BETWEEN 47TH AVE S AND 48TH AVE S,S ORCAS ST,47TH AVE S,48TH AVE S,2.0,25.0,AC/PCC,14.0,0.0,0,7.0,367.876449260338
22400,S WALKER ST BETWEEN 17TH AVE S AND DEAD END 2,S WALKER ST,17TH AVE S,DEAD END 2,0.0,20.0,PCC,90.0,0.0,0,1.0,170.587014998632
22401,SW FINDLAY ST BETWEEN 29TH AVE SW AND 30TH AVE SW,SW FINDLAY ST,29TH AVE SW,30TH AVE SW,0.0,20.0,ST,85.0,0.0,0,2.0,330.001698726228
22402,SW MYRTLE ST BETWEEN 29TH AVE SW AND 30TH AVE SW,SW MYRTLE ST,29TH AVE SW,30TH AVE SW,0.0,20.0,PCC,90.0,0.0,0,15.0,340.98089534684
22403,W DRAVUS ST BETWEEN 27TH AVE W AND 28TH AVE W,W DRAVUS ST,27TH AVE W,28TH AVE W,2.0,25.0,PCC,73.0,0.0,0,3.0,330.001312796861
22404,W RAYE ST BETWEEN DEAD END 2 AND 22ND AVE W,W RAYE ST,DEAD END 2,22ND AVE W,0.0,20.0,ST,55.0,0.0,0,8.0,233.004993908837
22405,WESTLAKE EAST RDWY AVE N BETWEEN COMSTOCK ST AND GALER ST,WESTLAKE EAST RDWY AVE N,COMSTOCK ST,GALER ST,0.0,20.0,AC/PCC,52.0,0.0,0,0.0,565.38925031899
22406,BURKE GILMAN TRL BETWEEN BURKE GILMAN SAND POINT TRL AND INVERNESS DR NE,BURKE GILMAN TRL,BURKE GILMAN SAND POINT TRL,INVERNESS DR NE,0.0,20.0,unknown,0.0,0.0,0,1.0,1171.81085118356
22407,10TH AVE W BETWEEN W GALER ST AND W GARFIELD ST,10TH AVE W,W GALER ST,W GARFIELD ST,2.0,25.0,AC/PCC,50.0,0.0,3,4.0,442.965365311742
22408,14TH AVE NW BETWEEN NW 45TH ST AND NW 46TH ST,14TH AVE NW,NW 45TH ST,NW 46TH ST,0.0,20.0,AC,44.0,0.0,0,1.0,266.175352412416
22409,16TH AVE BETWEEN E FIR E ST AND E SPRUCE ST,16TH AVE,E FIR E ST,E SPRUCE ST,0.0,20.0,AC,5.0,0.0,0,3.0,306.409166650926
22410,2ND AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,2ND AVE NE,NE 47TH ST,NE 50TH ST,0.0,20.0,AC,42.0,0.0,0,2.0,665.09311583123
22411,24TH AVE NE BETWEEN NE 143RD ST AND NE 145TH ST,24TH AVE NE,NE 143RD ST,NE 145TH ST,0.0,20.0,ST,85.0,0.0,0,4.0,529.11472200447
22412,28TH AVE NW BETWEEN NW 80TH ST AND NW 83RD S ST,28TH AVE NW,NW 80TH ST,NW 83RD S ST,0.0,20.0,PCC,84.0,0.0,0,1.0,698.015422533482
22413,32ND AVE S BETWEEN 32 UPPER AVE S AND S DAY ST,32ND AVE S,32 UPPER AVE S,S DAY ST,0.0,20.0,AC,83.0,0.0,0,0.0,121.400073574982
22414,36TH AVE W BETWEEN LAWTON LN W AND W LAWTON N ST,36TH AVE W,LAWTON LN W,W LAWTON N ST,0.0,20.0,ST,0.0,0.0,0,7.0,199.995491847887
22415,4TH AVE S BETWEEN S MEAD ST AND S FIDALGO ST,4TH AVE S,S MEAD ST,S FIDALGO ST,1.0,30.0,PCC,51.0,0.0,2,0.0,225.007544087959
22416,44TH PL S BETWEEN S KENYON ST AND S ROSE ST,44TH PL S,S KENYON ST,S ROSE ST,0.0,20.0,ST,0.0,0.0,0,0.0,726.399867416942
22417,50TH AVE S BETWEEN S GENESEE ST AND S OREGON ST,50TH AVE S,S GENESEE ST,S OREGON ST,2.0,25.0,AC/PCC,66.0,74.0,3,1.0,428.37030849047
22418,57TH AVE NE BETWEEN NE 58TH ST AND NE 59TH ST,57TH AVE NE,NE 58TH ST,NE 59TH ST,0.0,20.0,PCC,91.0,0.0,0,2.0,519.091898188569
22419,8TH AVE NW BETWEEN NW 120TH ST AND NW 122ND ST,8TH AVE NW,NW 120TH ST,NW 122ND ST,0.0,20.0,ST,63.0,0.0,0,3.0,665.433253625017
22420,BEACON AVE S BETWEEN S AVON W ST AND S AVON E ST,BEACON AVE S,S AVON W ST,S AVON E ST,3.0,25.0,AC,65.0,0.0,3,0.0,216.41024651188
22421,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,CEDAR ST,WESTERN AVE,1ST AVE,0.0,20.0,AC,36.0,0.0,3,11.0,321.995413360225
22422,DAYTON AVE N BETWEEN N 63RD ST AND N 64TH W ST,DAYTON AVE N,N 63RD ST,N 64TH W ST,0.0,20.0,PCC,83.0,0.0,0,5.0,270.012687853686
22423,EVANSTON AVE N BETWEEN N 95TH ST AND N 97TH ST,EVANSTON AVE N,N 95TH ST,N 97TH ST,0.0,20.0,ST,80.0,0.0,0,1.0,660.56933667345
22424,GILMAN AVE W BETWEEN 28TH AVE W AND 28TH PL W,GILMAN AVE W,28TH AVE W,28TH PL W,2.0,25.0,AC/PCC,35.0,81.0,3,3.0,313.76506714246
22425,KIRKWOOD PL N BETWEEN MERIDIAN AVE N AND MCKINLEY PL N,KIRKWOOD PL N,MERIDIAN AVE N,MCKINLEY PL N,0.0,20.0,PCC,77.0,0.0,0,7.0,302.583035422938
22426,LEDROIT CT SW BETWEEN SW LEDROIT PL AND SW OTHELLO ST,LEDROIT CT SW,SW LEDROIT PL,SW OTHELLO ST,0.0,20.0,PCC,51.0,0.0,0,4.0,525.675570871784
22427,MIDVALE AVE N BETWEEN N 41ST ST AND N 42ND ST,MIDVALE AVE N,N 41ST ST,N 42ND ST,0.0,20.0,PCC,64.0,0.0,0,4.0,501.918602724168
22428,PHINNEY AVE N BETWEEN N 107TH ST AND N 110TH ST,PHINNEY AVE N,N 107TH ST,N 110TH ST,0.0,20.0,AC,92.0,0.0,0,1.0,662.228447831887
22429,RENTON AVE S BETWEEN M L KING JR ER N WAY S AND S CHARLESTOWN ST,RENTON AVE S,M L KING JR ER N WAY S,S CHARLESTOWN ST,0.0,20.0,ST,100.0,0.0,0,6.0,678.004702804004
22430,STEWART ST BETWEEN YALE AVE AND DENNY WAY,STEWART ST,YALE AVE,DENNY WAY,1.0,25.0,AC/PCC,92.0,85.0,1,2.0,104.750627937384
22431,VIRGINIA ST BETWEEN WESTLAKE AVE AND 7TH AVE,VIRGINIA ST,WESTLAKE AVE,7TH AVE,2.0,25.0,AC/PCC,63.0,0.0,2,2.0,108.889510760276
22432,WESTLAKE AVE N BETWEEN NEWTON ST AND CROCKETT ST,WESTLAKE AVE N,NEWTON ST,CROCKETT ST,1.0,25.0,AC/PCC,64.0,76.0,2,0.0,605.800499103816
22433,E CHERRY ST BETWEEN 12TH AVE AND 13TH AVE,E CHERRY ST,12TH AVE,13TH AVE,2.0,25.0,PCC,44.0,0.0,0,2.0,326.199402533192
22434,E HOWELL ST BETWEEN M L KING JR WAY AND 29TH AVE,E HOWELL ST,M L KING JR WAY,29TH AVE,0.0,20.0,PCC,60.0,0.0,0,3.0,321.888697830896
22435,E SPRUCE ST BETWEEN EUCLID AVE AND E ALDER ST,E SPRUCE ST,EUCLID AVE,E ALDER ST,0.0,20.0,ST,0.0,0.0,0,1.0,338.264949765307
22436,N 143RD ST BETWEEN AURORA AVE N AND MIDVALE AVE N,N 143RD ST,AURORA AVE N,MIDVALE AVE N,0.0,20.0,ST,79.0,0.0,0,3.0,269.022504677626
22437,N 47TH ST BETWEEN DAYTON AVE N AND EVANSTON AVE N,N 47TH ST,DAYTON AVE N,EVANSTON AVE N,0.0,20.0,PCC,32.0,0.0,0,4.0,307.611207679607
22438,NE 100TH ST BETWEEN 1ST AVE NE AND 2ND AVE NE,NE 100TH ST,1ST AVE NE,2ND AVE NE,2.0,25.0,AC/AC,8.0,0.0,1,2.0,315.901683373681
22439,NE 125TH ST BETWEEN 8TH AVE NE AND ROOSEVELT S WAY NE,NE 125TH ST,8TH AVE NE,ROOSEVELT S WAY NE,3.0,25.0,PCC,52.0,0.0,3,5.0,671.722182046815
22440,NE 50TH ST BETWEEN 20TH AVE NE AND 21ST AVE NE,NE 50TH ST,20TH AVE NE,21ST AVE NE,0.0,20.0,AC,26.0,0.0,0,3.0,233.6505911136
22441,NE 70TH ST BETWEEN 48TH AVE NE AND 49TH W AVE NE,NE 70TH ST,48TH AVE NE,49TH W AVE NE,3.0,25.0,PCC,71.0,0.0,0,5.0,258.812999491062
22442,NE 95TH ST BETWEEN 4TH AVE NE AND 5TH AVE NE,NE 95TH ST,4TH AVE NE,5TH AVE NE,0.0,20.0,ST,60.0,0.0,0,5.0,349.431204506844
22443,NW 117TH ST BETWEEN 12TH AVE NW AND SHORELINE PARK DR NW,NW 117TH ST,12TH AVE NW,SHORELINE PARK DR NW,0.0,20.0,AC,60.0,0.0,0,5.0,452.028235715786
22444,NW 63RD ST BETWEEN 26TH AVE NW AND 28TH AVE NW,NW 63RD ST,26TH AVE NW,28TH AVE NW,0.0,20.0,PCC,78.0,0.0,0,1.0,702.541696762167
22445,NW 85TH ST BETWEEN 12TH AVE NW AND 13TH AVE NW,NW 85TH ST,12TH AVE NW,13TH AVE NW,1.0,25.0,AC,90.0,57.0,3,0.0,325.766072660489
22446,S ANGELINE ST BETWEEN 48TH AVE S AND DEAD END 2,S ANGELINE ST,48TH AVE S,DEAD END 2,0.0,20.0,PCC,89.0,0.0,0,3.0,179.048899575106
22447,S DEARBORN ST BETWEEN POPLAR PL S AND DEARBORN PL S,S DEARBORN ST,POPLAR PL S,DEARBORN PL S,1.0,25.0,AC/PCC,34.0,0.0,2,0.0,152.290411631102
22448,S HILL ST BETWEEN 23RD AVE S AND 24TH AVE S,S HILL ST,23RD AVE S,24TH AVE S,0.0,20.0,ST,65.0,0.0,0,2.0,315.507718308723
22449,S LANDER ST BETWEEN 18TH W AVE S AND 18TH E AVE S,S LANDER ST,18TH W AVE S,18TH E AVE S,0.0,20.0,PCC,55.0,0.0,0,3.0,118.630266976105
22450,S OTHELLO ST BETWEEN 44TH AVE S AND 45TH AVE S,S OTHELLO ST,44TH AVE S,45TH AVE S,2.0,25.0,PCC,68.0,0.0,3,1.0,333.116339289799
22451,S WALLACE ST BETWEEN 56TH PL S AND 53RD AVE S,S WALLACE ST,56TH PL S,53RD AVE S,0.0,20.0,ST,0.0,0.0,0,13.0,311.874384529211
22452,SW BARTON ST BETWEEN 18TH AVE SW AND DELRIDGE WAY SW,SW BARTON ST,18TH AVE SW,DELRIDGE WAY SW,0.0,20.0,PCC,98.0,0.0,0,1.0,158.170836752025
